,City_1,City_2,Avg_Price
5020,Rome CIARome (Ciampino) CIA,Paris BVAParis (Beauvais) BVA,84.00366666666665
5021,Oslo TRFOslo (Torp) TRF,Poznan POZ,27.076624786885496
5022,Manchester MAN,Copenhagen CPH,51.17136191417663
5023,Liverpool LPL,Cork ORK,50.312363007703084
5024,Bologna BLQ,Wroclaw WRO,49.29054445065699
5025,Porto OPO,Sevilla SVQ,41.716249999999995
5026,Berlin SXFBerlin (Schonefeld) SXF,Farranfore KIR,73.62741720865608
5027,Moscow VKOMoscow (Vnukovo) VKO,Kazan KZN,51.23736206896552
5028,Vienna VIE,Bologna BLQ OE1302,47.49498763736265
5029,Palma Mall PMI,Berlin TXLBerlin (Tegel) TXL FR279,52.52
5030,Ibiza IBZ,Geneva GVA U21520,53.76142857142857
5031,Billund BLL,Alicante ALC,53.73578947368421
5032,Brussels CRLBrussels (Charleroi) CRL,Toulouse TLS FR2105,57.76320061497785
5033,Dublin DUB,Billund BLL,78.76625233478883
5034,Pula PUY,Paris CDGParis (Charles de Gaulle) CDG,61.35231028098072
5035,Cologne CGNCologne-Bonn CGN,Hamburg HAM EW32,65.58666666666667
5036,Barcelona BCN,Bordeaux BOD VY2912,75.575
5037,Nice NCE,Oslo OSLOslo (Gardermoen) OSL,98.98055555555555
5038,Trondheim TRD,Oslo OSLOslo (Gardermoen) OSL,85.20000000000002
5039,Copenhagen CPH,Malaga AGP FR4048,73.46266216216216
5040,Gdansk GDN,Eindhoven EIN W61641,127.50400516795867
5041,Kefalonia EFL,Naples NAP V71969,151.86583333333334
5042,Dubrovnik DBV,Riga RIX BT498,330.2686280473863
5043,Geneva GVA,Palma Mall PMI,62.63949248309959
5044,Rome FCORome (Fiumicino) FCO,Nantes NTE,210.8955970149254
5045,Bodrum BJV,Moscow VKOMoscow (Vnukovo) VKO,216.51599531615926
5046,Stockholm NYOStockholm (Skavsta) NYO,Beziers BZR,47.058653846153845
5047,Amsterdam AMS,Malaga AGP,86.112
5048,Athens ATH,Bratislava BTS FR1246,68.04098039215687
5049,Lyon LYS,Rome FCORome (Fiumicino) FCO VY6861,193.04117647058823
5050,Bordeaux BOD,Cagliari CAG V72062,195.1657894736842
5051,Samara KUF,Prague PRG OK4921,282.4405154639175
5052,Corfu CFU,Birmingham BHX,62.07125
5053,Madrid MAD,Marrakech RAK FR7728,62.74
5054,Bristol BRS,Palma Mall PMI FR8234,68.28333333333333
5055,Oslo OSLOslo (Gardermoen) OSL,Stockholm ARNStockholm (Arlanda) ARN DY812,179.73
5056,Stuttgart STR,Berlin TXLBerlin (Tegel) TXL EW8003,136.56
5057,Brindisi BDS,Brussels CRLBrussels (Charleroi) CRL,39.98
5058,Warsaw WAW,Oslo TRFOslo (Torp) TRF,40.191602548312204
5059,Berlin TXLBerlin (Tegel) TXL,Brindisi BDS,45.92874440102382
5060,Olbia OLB,Milan MXPMilan (Malpensa) MXP,21.844886363636363
5061,Lyon LYS,Toulouse TLS,30.29251109299366
5062,Hamburg HAM,Nice NCE,32.83386448144854
5063,Montpellie MPL,Berlin TXLBerlin (Tegel) TXL,35.08755452067242
5064,Farranfore KIR,Frankfurt HHNFrankfurt (Hahn) HHN,39.95767045454545
5065,Warsaw WMIWarsaw (Modlin) WMI,Marseille MRS,63.67747745929452
5066,Vienna VIE,Dortmund DTM W62841,49.88831139877742
5067,Porto OPO,Dusseldorf NRNDusseldorf (Weeze) NRN,52.24201298701299
5068,Porto OPO,Brussels BRU FR2929,69.62834523809524
5069,Madrid MAD,Brussels CRLBrussels (Charleroi) CRL FR5462,71.41972722722723
5070,Gdansk GDN,Malta MLA FR5208,79.56781818181818
5071,Salzburg SZG,Palma Mall PMI EW4368,123.53227272727274
5072,Faro FAO,Manchester MAN U21880,99.72108513218531
5073,Pula PUY,London STNLondon (Stansted) STN FR3873,118.37713929920989
5074,Tuzla TZL,Billund BLL,56.18258521480237
5075,London LGWLondon (Gatwick) LGW,Malaga AGP,82.01022988505748
5076,Geneva GVA,Heraklion HER,130.49347756410256
5077,London STNLondon (Stansted) STN,Sevilla SVQ,57.26375
5078,Goteborg GOTGoteborg (Landvetter) GOT,Barcelona BCN,72.255
5079,Marrakech RAK,Porto OPO,61.804375
5080,Kefalonia EFL,Berlin TXLBerlin (Tegel) TXL,50.87055607043556
5081,Stuttgart STR,Vienna VIE OE621,38.249655172413796
5082,Heraklion HER,Naples NAP V71731,139.8575
5083,Preveza PVKPreveza-Lefkas PVK,Naples NAP V71641,147.74411764705883
5084,Alicante ALC,Gdansk GDN,59.05742424242424
5085,Porto OPO,Palma Mall PMI FR7802,81.2975
5086,Menorca MAH,Verona VRN,28.0
5087,Manchester MAN,Goteborg GOTGoteborg (Landvetter) GOT FR3088,35.8
5088,Corfu CFU,Duesseldor DUS OE161,147.85
5089,London SENLondon (Southend) SEN,Malaga AGP,88.21
5090,Nantes NTE,Granada GRX,22.49361638280616
5091,Genova GOA,Berlin TXLBerlin (Tegel) TXL,24.582954545454548
5092,Lille LIL,Nantes NTE,29.343233345861115
5093,Oslo OSLOslo (Gardermoen) OSL,Krakow KRK,35.24066666666667
5094,Madrid MAD,Vienna VIE,54.31504866615924
5095,Manchester MAN,Berlin SXFBerlin (Schonefeld) SXF,51.58746336996337
5096,Naples NAP,Krakow KRK,60.57295395096053
5097,Lamezia Te SUF,Krakow KRK,37.34916666666666
5098,Palma Mall PMI,London STNLondon (Stansted) STN FR9190,46.571763285024154
5099,Bordeaux BOD,Lyon LYS U24308,54.71814927646611
5100,Katowice KTW,Athens ATH,73.98304733850334
5101,Krakow KRK,London LTNLondon (Luton) LTN W65001,73.21256770514992
5102,Cagliari CAG,Budapest BUD FR5249,133.44196623376624
5103,Vienna VIE,Riga RIX BT432,276.89643664080575
5104,Trondheim TRD,Malaga AGP DY5039,608.3747429923704
5105,Alicante ALC,Bergen BGO,457.5857430069929
5106,Budapest BUD,Oslo OSLOslo (Gardermoen) OSL,182.61472178605834
5107,Malta MLA,Lisbon LIS,739.3296502797762
5108,Duesseldor DUS,Salzburg SZG,139.97
5109,East Midla EMA,Barcelona REUBarcelona (Reus) REU,59.58714285714285
5110,Berlin TXLBerlin (Tegel) TXL,Ibiza IBZ,79.83
5111,Bologna BLQ,Paris BVAParis (Beauvais) BVA,60.62166666666667
5112,Samos SMI,Vienna VIE,59.98000000000001
5113,Corfu CFU,Venice VCEVenice (Marco Polo) VCE U23342,139.14315789473685
5114,Dubrovnik DBV,Belfast BFS LS334,120.85666666666667
5115,Paris CDGParis (Charles de Gaulle) CDG,Barcelona BCN,25.819999999999997
5116,Hamburg HAM,Gdansk GDN,59.515
5117,Bordeaux BOD,Palma Mall PMI,34.5108001223854
5118,Stuttgart STR,Marseille MRS,25.92964229310401
5119,Barcelona REUBarcelona (Reus) REU,Brussels CRLBrussels (Charleroi) CRL,43.03726508360928
5120,Venice VCEVenice (Marco Polo) VCE,London SENLondon (Southend) SEN FR2183,57.478431167016076
5121,Dublin DUB,Barcelona GROBarcelona (Girona) GRO,59.56055118110236
5122,Berlin TXLBerlin (Tegel) TXL,Manchester MAN U21898,60.578295454545454
5123,Vienna VIE,Heraklion HER,75.01142857142857
5124,Oslo OSLOslo (Gardermoen) OSL,Vilnius VNO DY1082,88.44102564102565
5125,Oslo TRFOslo (Torp) TRF,Poznan POZ W61980,110.63746569149949
5126,Thessaloni SKG,Manchester MAN FR3129,106.94903943861402
5127,Copenhagen CPH,Prague PRG DY3582,317.2033333333334
5128,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL,Warsaw WAW,51.162034554934124
5129,Bari BRI,Warsaw WAW,188.99002840909088
5130,London STNLondon (Stansted) STN,Kos KGS,155.06589947089947
5131,Malaga AGP,Lisbon LIS,48.54248981498904
5132,Bari BRI,Santorini JTR,251.83978260869569
5133,Tangier TNG,Brussels BRU,197.90176470588239
5134,Marrakech RAK,Madrid MAD,75.87555555555554
5135,Paris ORYParis (Orly) ORY,Santorini JTR,174.73000000000002
5136,Alicante ALC,Poznan POZ,60.03647368421052
5137,Berlin TXLBerlin (Tegel) TXL,Luxembourg LUX FR42,52.45626373626374
5138,Malaga AGP,Ibiza IBZ FR8146,43.5
5139,Hamburg HAM,Budapest BUD EW7782,158.16166666666666
5140,Valencia VLC,Krakow KRK,58.663239436619705
5141,Dublin DUB,Gdansk GDN FR1908,74.2579411764706
5142,Amsterdam AMS,Copenhagen CPH,116.87
5143,Budapest BUD,Billund BLL,111.22571428571428
5144,Dusseldorf NRNDusseldorf (Weeze) NRN,Pisa PSA,20.90869135802469
5145,Graz GRZ,Berlin TXLBerlin (Tegel) TXL,30.96969318181818
5146,Bordeaux BOD,Milan BGYMilan (Bergamo) BGY,37.097728304901324
5147,Haugesund HAU,Gdansk GDN,26.9333886758587
5148,Nice NCE,Venice VCEVenice (Marco Polo) VCE,27.899213416569054
5149,Venice VCEVenice (Marco Polo) VCE,Nice NCE,54.25210670828453
5150,Innsbruck INN,Berlin TXLBerlin (Tegel) TXL,30.962473014217032
5151,Warsaw WMIWarsaw (Modlin) WMI,Pescara PSR,41.5389
5152,Pisa PSA,Brussels CRLBrussels (Charleroi) CRL FR3746,46.843125
5153,Pisa PSA,Copenhagen CPH,43.06
5154,Malaga AGP,Billund BLL,71.89769597069598
5155,Manchester MAN,Venice VCEVenice (Marco Polo) VCE U21863,57.08416666666666
5156,Dublin DUB,Bari BRI,58.04958762886598
5157,Athens ATH,Poznan POZ,62.38008513237274
5158,Bristol BRS,Bologna BLQ FR2981,65.68789826839827
5159,Vienna VIE,Bordeaux BOD OE126,68.70067647058823
5160,Cork ORK,London LGWLondon (Gatwick) LGW FR9852,73.99063706563706
5161,Corfu CFU,Leeds LBA FR2497,104.1890204865557
5162,Rome FCORome (Fiumicino) FCO,Catania CTA FR4856,129.95095410628016
5163,Vienna VIE,Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC904,208.78457852154708
5164,Budapest BUD,Berlin TXLBerlin (Tegel) TXL,67.96656643254315
5165,Ibiza IBZ,Antwerp ANRAntwerp-Deurne ANR,203.7555882352941
5166,Sevilla SVQ,Eindhoven EIN FR5268,196.3466666666666
5167,Ibiza IBZ,Rome FCORome (Fiumicino) FCO VY3306,214.91000000000003
5168,Krakow KRK,Cagliari CAG,37.32
5169,Manchester MAN,Zakinthos ZTH,208.68613636363634
5170,Naples NAP,Barcelona BCN,56.78312865497076
5171,Lodz LCJ,East Midla EMA,35.15036956521739
5172,Santorini JTR,Milan MXPMilan (Malpensa) MXP,35.757946413137425
5173,Lyon LYS,Copenhagen CPH,53.04491011157012
5174,Barcelona GROBarcelona (Girona) GRO,Brussels BRU,112.22689823366886
5175,Valencia VLC,Brussels BRU,61.657142857142865
5176,Berlin SXFBerlin (Schonefeld) SXF,Milan MXPMilan (Malpensa) MXP U24673,47.550679321057814
5177,Brussels CRLBrussels (Charleroi) CRL,Porto OPO,63.75066076086014
5178,Dublin DUB,Copenhagen CPH,63.67952877735689
5179,Split SPU,Manchester MAN,56.46371428571429
5180,Lyon LYS,London LTNLondon (Luton) LTN U22426,55.20482995463341
5181,Poznan POZ,Kavala KVA,56.96000513941475
5182,Lyon LYS,Bordeaux BOD U24301,59.37390275903435
5183,Manchester MAN,Milan BGYMilan (Bergamo) BGY FR3218,64.55940127388534
5184,Rome CIARome (Ciampino) CIA,Warsaw WMIWarsaw (Modlin) WMI FR7052,73.71091369533323
5185,Brussels CRLBrussels (Charleroi) CRL,Bologna BLQ FR4862,65.03567944250871
5186,Ibiza IBZ,London STNLondon (Stansted) STN U23044,70.82641967067201
5187,Alicante ALC,London STNLondon (Stansted) STN FR8383,71.83971804511279
5188,Wroclaw WRO,Lisbon LIS,77.13783408408409
5189,Paris BVAParis (Beauvais) BVA,Warsaw WMIWarsaw (Modlin) WMI FR4055,77.84866525920714
5190,Rome CIARome (Ciampino) CIA,London STNLondon (Stansted) STN FR3073,77.73228333333333
5191,Athens ATH,Frankfurt FRA FR1531,93.0773518379595
5192,Brussels BRU,Dubrovnik DBV,101.45564249915213
5193,Oslo OSLOslo (Gardermoen) OSL,London STNLondon (Stansted) STN FR1319,110.89004665458465
5194,Oslo TRFOslo (Torp) TRF,Malta MLA FR8537,127.903264877517
5195,Rijeka RJK,Berlin TXLBerlin (Tegel) TXL EW8969,151.64617030549437
5196,Palermo PMO,Rome FCORome (Fiumicino) FCO VY6153,137.54052631578946
5197,Santorini JTR,Bordeaux BOD V72469,159.90150406504068
5198,Rhodes RHO,Berlin TXLBerlin (Tegel) TXL FR352,153.6099074074074
5199,London LTNLondon (Luton) LTN,Alicante ALC,73.64129921259843
5200,Manchester MAN,Berlin TXLBerlin (Tegel) TXL,51.91034842858238
5201,Eindhoven EIN,Manchester MAN,117.51653846153847
5202,Cagliari CAG,Marseille MRS,117.47085034013604
5203,Bremen BRE,Malaga AGP FR3658,49.02051282051283
5204,Barcelona GROBarcelona (Girona) GRO,Frankfurt HHNFrankfurt (Hahn) HHN FR4125,80.99266666666668
5205,Bordeaux BOD,Ibiza IBZ,23.523312500000003
5206,East Midla EMA,Wroclaw WRO,34.35876388888889
5207,Madeira FNCMadeira (Funchal) FNC,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21008,42.605625
5208,Athens ATH,Rome CIARome (Ciampino) CIA,45.97137617656823
5209,Porto OPO,Milan BGYMilan (Bergamo) BGY,46.09272244801248
5210,Thessaloni SKG,Bologna BLQ,48.255514966895674
5211,Billund BLL,Malaga AGP,52.019159467983
5212,Gdansk GDN,Cork ORK,62.780039653704385
5213,Oslo OSLOslo (Gardermoen) OSL,Helsinki HEL DY310,52.0
5214,Brussels CRLBrussels (Charleroi) CRL,Warsaw WMIWarsaw (Modlin) WMI FR1057,52.05897720724207
5215,Dublin DUB,Brussels BRU,76.27698554101916
5216,Frankfurt FRA,Manchester MAN FR2418,61.47399819086387
5217,Warsaw WAW,Barcelona BCN,62.23624999999999
5218,Toulouse TLS,Brussels CRLBrussels (Charleroi) CRL FR2106,70.03111111111112
5219,Pula PUY,London SENLondon (Southend) SEN U27430,81.5124984465746
5220,Brussels CRLBrussels (Charleroi) CRL,Rome CIARome (Ciampino) CIA FR6107,82.96
5221,Brussels CRLBrussels (Charleroi) CRL,Riga RIX FR8085,126.36448762376207
5222,Corfu CFU,Bristol BRS U26212,130.2473684210526
5223,Geneva GVA,Vienna VIE,59.444835294004264
5224,Berlin SXFBerlin (Schonefeld) SXF,Palma Mall PMI,64.62617283950618
5225,Nice NCE,London LTNLondon (Luton) LTN,44.881877289377286
5226,Madrid MAD,Bristol BRS,71.71333333333334
5227,Malaga AGP,Katowice KTW,48.94
5228,Vienna VIE,Malta MLA KM515,97.88333333333333
5229,Malaga AGP,Goteborg GOTGoteborg (Landvetter) GOT FR2524,58.18833333333333
5230,Cologne CGNCologne-Bonn CGN,Berlin TXLBerlin (Tegel) TXL EW14,127.01272727272726
5231,Alicante ALC,Belfast BFS FR1308,92.4
5232,Cologne CGNCologne-Bonn CGN,Manchester MAN,28.49927246313915
5233,Pisa PSA,London LTNLondon (Luton) LTN,64.89495695805759
5234,Lille LIL,Marseille MRS,29.98
5235,Wroclaw WRO,Oslo TRFOslo (Torp) TRF W61879,31.808423908045974
5236,Dublin DUB,East Midla EMA,36.376026788056876
5237,Porto OPO,Tours TUF,39.98
5238,Palma Mall PMI,Brussels CRLBrussels (Charleroi) CRL,55.36501578202703
5239,Vienna VIE,Manchester MAN,46.84487704891066
5240,Osijek OSI,Cologne CGNCologne-Bonn CGN,49.98000000000001
5241,Milan BGYMilan (Bergamo) BGY,Kefalonia EFL,125.80651584354253
5242,Berlin TXLBerlin (Tegel) TXL,Corfu CFU,106.65157503001201
5243,Gdansk GDN,Berlin TXLBerlin (Tegel) TXL U25748,55.212261774484034
5244,Manchester MAN,Mikonos JMK,84.8588361611885
5245,London STNLondon (Stansted) STN,Dublin DUB FR205,61.46621878579611
5246,Ibiza IBZ,London LTNLondon (Luton) LTN U22094,65.3521354799514
5247,Krakow KRK,London LGWLondon (Gatwick) LGW U28512,67.78439999999999
5248,Warsaw WAW,London LTNLondon (Luton) LTN W61301,80.89948051948053
5249,Bordeaux BOD,Bologna BLQ FR9459,87.79666666666667
5250,Innsbruck INN,London LGWLondon (Gatwick) LGW U28294,106.16948490230905
5251,Aalborg AAL,Copenhagen CPH DY3095,119.714
5252,Brussels BRU,Malaga AGP TB1011,275.02692945717325
5253,Nice NCE,Barcelona BCN U21699,263.922
5254,Copenhagen CPH,Riga RIX BT132,324.4046666666666
5255,Budapest BUD,Lyon LYS,164.7088491502211
5256,Barcelona GROBarcelona (Girona) GRO,Wroclaw WRO,54.04147237603052
5257,Milan BGYMilan (Bergamo) BGY,Santorini JTR,187.37714285714287
5258,Corfu CFU,Cologne CGNCologne-Bonn CGN,57.06403508771929
5259,Corfu CFU,Brussels CRLBrussels (Charleroi) CRL,71.96936974789912
5260,Cologne CGNCologne-Bonn CGN,Berlin TXLBerlin (Tegel) TXL EW50,122.01272727272726
5261,Barcelona BCN,Venice VCEVenice (Marco Polo) VCE VY6400,71.6239393939394
5262,Malaga AGP,Warsaw WMIWarsaw (Modlin) WMI FR4059,75.2523076923077
5263,Faro FAO,Newcastle NCL U26446,144.99533333333332
5264,Barcelona BCN,Naples NAP U24862,76.36999999999999
5265,Marseille MRS,Brussels CRLBrussels (Charleroi) CRL FR6317,42.529999999999994
5266,Krakow KRK,Belfast BFS U26784,84.55
5267,Rome FCORome (Fiumicino) FCO,Berlin TXLBerlin (Tegel) TXL U25702,82.98
5268,Manchester MAN,Santorini JTR,175.09173913043475
5269,Cologne CGNCologne-Bonn CGN,Venice TSFVenice (Treviso) TSF,130.11333333333334
5270,Berlin TXLBerlin (Tegel) TXL,Toulouse TLS,53.81956043956044
5271,Palma Mall PMI,Vienna VIE,102.48828844882209
5272,Vienna VIE,Palma Mall PMI OE122,50.12082478070177
5273,Venice VCEVenice (Marco Polo) VCE,London LGWLondon (Gatwick) LGW U28062,53.81144573643411
5274,Magnitogor MQF,Sochi AER,54.64836365902293
5275,Madrid MAD,London LTNLondon (Luton) LTN U22202,65.58737814339219
5276,Brussels CRLBrussels (Charleroi) CRL,Chania CHQ,116.69661296296299
5277,Alicante ALC,Geneva GVA U21426,72.88393277310925
5278,Zadar ZAD,Poznan POZ FR7247,110.29088052409504
5279,Bari BRI,Moscow VKOMoscow (Vnukovo) VKO,126.99396370532324
5280,Oslo OSLOslo (Gardermoen) OSL,Hamburg HAM DY1126,134.49
5281,Poznan POZ,Milan BGYMilan (Bergamo) BGY FR4034,157.5660030969031
5282,London LTNLondon (Luton) LTN,Palma Mall PMI,61.216012244897954
5283,Paris ORYParis (Orly) ORY,Corfu CFU,145.9089156626506
5284,Berlin SXFBerlin (Schonefeld) SXF,Milan BGYMilan (Bergamo) BGY,49.62030078962984
5285,Barcelona REUBarcelona (Reus) REU,Cork ORK,101.18608695652175
5286,Bournemout BOH,Palma Mall PMI,64.129765625
5287,Barcelona BCN,Milan BGYMilan (Bergamo) BGY,44.935934959349595
5288,Luxembourg LUX,London STNLondon (Stansted) STN,40.251666666666665
5289,Mikonos JMK,London LGWLondon (Gatwick) LGW,62.08245083207262
5290,Dusseldorf NRNDusseldorf (Weeze) NRN,Malaga AGP FR8612,52.36000000000001
5291,Rhodes RHO,Stockholm NYOStockholm (Skavsta) NYO FR9449,76.7922448979592
5292,Berlin TXLBerlin (Tegel) TXL,Cologne CGNCologne-Bonn CGN EW8056,121.3968
5293,Oslo OSLOslo (Gardermoen) OSL,Stockholm ARNStockholm (Arlanda) ARN DY816,179.73
5294,Paris CDGParis (Charles de Gaulle) CDG,Berlin SXFBerlin (Schonefeld) SXF,39.38
5295,Copenhagen CPH,Prague PRG DY3584,305.05
5296,Copenhagen CPH,Duesseldor DUS,42.29883538475744
5297,Brussels CRLBrussels (Charleroi) CRL,Marseille MRS,50.189700644222555
5298,Paris BVAParis (Beauvais) BVA,Porto OPO,58.76044213934907
5299,Brussels CRLBrussels (Charleroi) CRL,Perugia PEG,38.43506689486139
5300,Manchester MAN,Brussels CRLBrussels (Charleroi) CRL,54.64928951350982
5301,Nimes FNI,Brussels CRLBrussels (Charleroi) CRL,39.56355779049338
5302,Liverpool LPL,Faro FAO,57.981673533710364
5303,Bristol BRS,Pula PUY,59.31603147312963
5304,Palma Mall PMI,Liege LGG,41.58
5305,Milan BGYMilan (Bergamo) BGY,Corfu CFU,84.51559059212136
5306,Manchester MAN,Zadar ZAD,81.54982377551026
5307,Krakow KRK,London STNLondon (Stansted) STN FR2435,57.766878140232464
5308,Milan BGYMilan (Bergamo) BGY,Vilnius VNO FR2872,59.385000000000005
5309,Berlevag BVG,Batsfjord BJF,65.64488495575222
5310,Birmingham BHX,Dublin DUB FR665,73.29857142857142
5311,Dublin DUB,Amsterdam AMS FR3100,93.84094383561643
5312,Split SPU,Copenhagen CPH DY3289,92.81227272727273
5313,Corfu CFU,London LGWLondon (Gatwick) LGW U28752,148.9831535440913
5314,Venice TSFVenice (Treviso) TSF,Hamburg HAM,61.317499999999995
5315,Lanzarote ACE,Venice VCEVenice (Marco Polo) VCE,30.061967213114755
5316,Manchester MAN,Pisa PSA,32.96928571428572
5317,Rhodes RHO,Copenhagen CPH DY3369,80.27666666666667
5318,Oslo OSLOslo (Gardermoen) OSL,Stockholm ARNStockholm (Arlanda) ARN DY822,179.73
5319,Billund BLL,Berlin SXFBerlin (Schonefeld) SXF,20.66653459188068
5320,Venice VCEVenice (Marco Polo) VCE,Brindisi BDS,21.506358851674644
5321,Naples NAP,Nice NCE,29.072387384390176
5322,London STNLondon (Stansted) STN,Copenhagen CPH,50.93861587064679
5323,Pula PUY,Stuttgart STR,31.10300582483878
5324,Krakow KRK,London LTNLondon (Luton) LTN,44.20544079031836
5325,Pula PUY,Liverpool LPL,45.44479316888045
5326,Faro FAO,Milan BGYMilan (Bergamo) BGY,49.98
5327,Katowice KTW,Cork ORK,55.07
5328,Brussels CRLBrussels (Charleroi) CRL,Turin TRN FR4864,55.73973905723905
5329,London STNLondon (Stansted) STN,Cologne CGNCologne-Bonn CGN FR2352,58.728922287390034
5330,Palma Mall PMI,Berlin TXLBerlin (Tegel) TXL FR227,58.913382225119506
5331,Corfu CFU,Pisa PSA FR2729,100.43093910256411
5332,Zagreb ZAG,Athens ATH,122.15999999999987
5333,Prague PRG,Zagreb ZAG,354.3396681102877
5334,Glasgow GLA,Warsaw WMIWarsaw (Modlin) WMI,50.9535294117647
5335,Cologne CGNCologne-Bonn CGN,Salzburg SZG,223.45886749680716
5336,Riga RIX,Split SPU,300.3560442524023
5337,Milan BGYMilan (Bergamo) BGY,Alicante ALC,155.73050450450452
5338,Bristol BRS,Corfu CFU,102.14447792869271
5339,Bournemout BOH,Murcia RMU,63.45333333333334
5340,Heraklion HER,Copenhagen CPH,93.47595238095239
5341,Lisbon LIS,Manchester MAN FR2253,65.94
5342,Frankfurt HHNFrankfurt (Hahn) HHN,Riga RIX FR4372,132.25850000000003
5343,Faro FAO,Newcastle NCL LS598,141.82794871794871
5344,Malaga AGP,Krakow KRK,68.8425
5345,Palma Mall PMI,Geneva GVA U21516,52.26571428571429
5346,Liverpool LPL,Corfu CFU,126.86729166666667
5347,Bucharest OTPBucharest (Otopeni) OTP,Brussels BRU,167.2872
5348,Fez FEZ,Brussels CRLBrussels (Charleroi) CRL,37.396
5349,Brest BES,London SENLondon (Southend) SEN,22.533400186262345
5350,Hamburg HAM,Krakow KRK,31.512220308376648
5351,Nuernberg NUE,Bari BRI FR2571,83.46833333333333
5352,Gdansk GDN,Liverpool LPL,44.81106817400127
5353,Brussels CRLBrussels (Charleroi) CRL,Rome CIARome (Ciampino) CIA,38.00223604741004
5354,Porto OPO,Madrid MAD,37.69164118246687
5355,London STNLondon (Stansted) STN,Copenhagen CPH FR7384,42.55034638554217
5356,Stuttgart STR,Split SPU,66.40960201094465
5357,Paris BVAParis (Beauvais) BVA,Poznan POZ,59.17564403344962
5358,Faro FAO,Manchester MAN,42.875670242784324
5359,Catania CTA,Athens ATH,49.84326943799729
5360,Milan BGYMilan (Bergamo) BGY,Hamburg HAM FR5501,57.0875
5361,Aarhus AAR,Berlin TXLBerlin (Tegel) TXL U25678,55.19133169299215
5362,Paris CDGParis (Charles de Gaulle) CDG,Bristol BRS U26222,63.313097844112775
5363,London LTNLondon (Luton) LTN,Geneva GVA U22061,69.22769230769231
5364,Faro FAO,Dublin DUB FR7031,99.5460655737705
5365,Oslo OSLOslo (Gardermoen) OSL,Berlin TXLBerlin (Tegel) TXL U25778,86.83126587909985
5366,Oslo OSLOslo (Gardermoen) OSL,Venice VCEVenice (Marco Polo) VCE,78.1409349593496
5367,Pisa PSA,London STNLondon (Stansted) STN FR587,78.86914577410184
5368,Dublin DUB,Cologne CGNCologne-Bonn CGN FR8035,92.37672240947195
5369,Knock NOC,London STNLondon (Stansted) STN FR808,96.30777553763441
